cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,converted_strength,converted_age,cement_normalized,slag_normalized,ash_normalized,water_normalized,superplastic_normalized,coarseagg_normalized,fineagg_normalized
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,100,45.37,4,9,0.3420091324200913,0.0,0.49925037481259377,0.19408945686900947,0.3850931677018633,0.5959302325581395,0.7671851480180629
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.18,2,5,0.5022831050228309,0.0,0.0,0.6485623003194889,0.0,0.5029069767441863,0.5168088309081786
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7,10.34,1,3,0.31073059360730587,0.0,0.0,0.5103833865814695,0.0,0.9238372093023255,0.489964877069744
424.0,22.0,132.0,168.0,8.9,822.0,750.0,56,74.36,5,6,0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180,36.45,3,11,0.5410958904109588,0.0,0.0,0.6006389776357828,0.0,0.48546511627906996,0.46914199698946324
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52,1,2,0.5228310502283104,0.0,0.0,0.560702875399361,0.0,0.5145348837209305,0.5795283492222778
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.94,2,5,0.07100456621004564,0.5848636616583195,0.0,0.590255591054313,0.09627329192546583,0.4313953488372091,0.5050175614651278
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28,24.9,2,5,0.2513698630136986,0.0,0.607696151924038,0.46725239616613434,0.17701863354037264,0.7459302325581394,0.46487706974410425
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56,53.72,5,6,0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.2,1,5,0.09817351598173513,0.0,0.6696651674162919,0.47284345047923315,0.3416149068322981,0.5174418604651163,0.5469141996989462
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3,11.36,1,2,0.39954337899543374,0.0,0.0,0.5527156549520766,0.0,0.48546511627906996,0.6573005519317612
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365,38.89,3,14,0.5410958904109588,0.0,0.0,0.6006389776357828,0.0,0.48546511627906996,0.46914199698946324
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,15.42,1,5,0.09497716894977165,0.0,0.8740629685157422,0.2923322683706071,0.5559006211180123,0.4119186046511629,0.6284495735072755
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,21.82,2,3,0.2481735159817351,0.8795214245965499,0.0,0.5103833865814695,0.0,0.5116279069767442,0.23908680381334668
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.3,5,6,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.4,3,5,0.3627853881278538,0.2796327212020034,0.391304347826087,0.6293929712460065,0.26708074534161486,0.18459302325581417,0.42022077270446556
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.14,1,2,0.4641552511415525,0.5662214802448526,0.0,0.6525559105431309,0.0,0.4779069767441859,0.09282488710486714
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,100,33.54,3,9,0.14634703196347032,0.0,0.8160919540229886,0.4369009584664536,0.13975155279503104,0.7488372093023252,0.46688409433015554
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.84,5,5,0.9086757990867578,0.0,0.0,0.2332268370607029,0.2795031055900621,0.6744186046511627,0.15303562468640242
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7,38.6,3,3,0.8515981735159817,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,100,40.86,4,9,0.291552511415525,0.0,0.5907046476761619,0.5862619808306708,0.18944099378881984,0.660174418604651,0.4104365278474662
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,56.1,5,3,0.7694063926940637,0.4924874791318865,0.0,0.5127795527156549,0.34472049689440987,0.2438953488372091,0.28575012543903666
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.11,1,2,0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.4040697674418605,0.41144004014049185
238.1,0.0,94.1,186.7,7.0,949.9,847.0,28,30.23,3,5,0.31073059360730587,0.0,0.4702648675662169,0.5183706070287539,0.21739130434782605,0.43284883720930223,0.6347215253386855
491.0,26.0,123.0,201.0,3.9,822.0,699.0,56,61.86,5,6,0.8881278538812785,0.07234279354479689,0.6146926536731635,0.6325878594249201,0.12111801242236023,0.06104651162790686,0.2634219769192172
491.0,26.0,123.0,210.0,3.9,882.0,699.0,56,59.59,5,6,0.8881278538812785,0.07234279354479689,0.6146926536731635,0.7044728434504792,0.12111801242236023,0.23546511627906996,0.2634219769192172
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56,55.2,5,6,0.6543378995433791,0.27017250973845297,0.0,0.2883386581469649,0.3757763975155279,0.14854651162790722,0.8321625689914705
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.84,1,3,0.4424657534246575,0.0,0.0,0.5103833865814695,0.0,0.8441860465116284,0.4397892624184645
250.0,0.0,95.7,187.4,5.5,956.9,861.2,56,38.33,3,6,0.33789954337899536,0.0,0.4782608695652174,0.5239616613418532,0.17080745341614906,0.4531976744186048,0.6703462117410941
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14,27.04,2,4,0.5410958904109588,0.0,0.0,0.6006389776357828,0.0,0.48546511627906996,0.46914199698946324
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180,39.78,3,11,0.5262557077625571,0.3964941569282137,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,3,15.52,1,2,0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180,40.76,4,11,0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270,53.3,5,12,0.634703196347032,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13,4,5,0.4246575342465753,0.33667223149693937,0.0,0.4408945686900958,0.21739130434782605,0.31104651162790686,0.5895634721525338
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,100,47.74,4,9,0.25251141552511414,0.0,0.5017491254372815,0.3003194888178915,0.3229813664596273,0.5895348837209302,0.7772202709483189
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,43.25,4,7,0.2237442922374429,0.3700612131329995,0.0,0.560702875399361,0.0,0.4779069767441859,0.5323632714500752
387.0,20.0,94.0,157.0,13.9,938.0,845.0,3,25.51,2,2,0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.43167701863354035,0.3982558139534884,0.6297039638735573
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91,1,3,0.4429223744292237,0.0,0.0,0.5127795527156549,0.0,0.8401162790697674,0.4390366281986955
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,31.18,3,5,0.5027397260273971,0.0,0.5777111444277861,0.5926517571884984,0.3229813664596273,0.049127906976744296,0.5504264927245359
251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14,29.93,2,4,0.34109589041095895,0.0,0.5912043978010995,0.5327476038338659,0.18012422360248445,0.6610465116279074,0.4106874059207226
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,35.36,3,2,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270,54.38,5,12,0.4611872146118721,0.211463550361714,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85,1,2,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.6133720930232558,0.5920722528850979
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28,52.3,5,5,0.6917808219178081,0.0,0.0,0.42492012779552724,0.0,0.9273255813953489,0.25338685398896144
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21,5,5,0.49999999999999994,0.45631608235948806,0.0,0.5447284345047922,0.15527950310559005,0.20058139534883734,0.45158053186151537
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7,14.2,1,3,0.3949771689497717,0.0,0.0,0.48881789137380194,0.0,0.8343023255813953,0.5368790767686906
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,23.52,2,5,0.10730593607305933,0.327212020033389,0.4582708645677162,0.48801916932907363,0.22049689440993786,0.4430232558139533,0.46738585047666836
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7,8.0,1,3,0.19223744292237438,0.34529771841958823,0.0,0.5103833865814695,0.0,0.82093023255814,0.4272453587556446
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7,39.3,3,3,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7,54.1,5,3,0.6844748858447489,0.263494713411241,0.0,0.20447284345047922,0.3540372670807453,0.4238372093023255,0.6475163070747618
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.31,1,2,0.5228310502283104,0.0,0.0,0.560702875399361,0.0,0.6511627906976742,0.5694932262920223
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180,41.72,4,11,0.22054794520547943,0.3683917640511965,0.0,0.560702875399361,0.0,0.5156976744186048,0.5807827395885601
222.4,0.0,96.7,189.3,4.5,967.1,870.3,100,40.71,4,9,0.2748858447488584,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093025,0.6931761164074259
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14,29.55,2,4,0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.75,1,5,0.3493150684931507,0.0,0.0,0.560702875399361,0.0,0.25813953488372077,0.8805820371299549
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,33.8,3,5,0.35000000000000003,0.2749026154702282,0.3848075962018991,0.5335463258785942,0.20186335403726705,0.34302325581395365,0.389613647767185
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.18,3,5,0.5022831050228309,0.0,0.5797101449275363,0.5926517571884984,0.3105590062111801,0.049418604651162656,0.5494229804315103
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.42,3,5,0.3748858447488584,0.3124652198107958,0.43728135932033985,0.4480830670926519,0.3229813664596273,0.31598837209302344,0.37757150025087816
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,24.4,2,2,0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3930232558139535,0.2965378825890619
250.0,0.0,95.7,191.8,5.3,948.9,857.2,3,8.49,1,2,0.33789954337899536,0.0,0.4782608695652174,0.5591054313099042,0.16459627329192544,0.4299418604651164,0.6603110888108381
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,28,26.4,2,5,0.2025114155251141,0.0,0.6266866566716642,0.3218849840255591,0.24223602484472045,0.8401162790697674,0.5268439538384346
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,14,38.6,3,4,0.2577625570776256,0.1496939343350028,0.6091954022988506,0.26996805111821076,0.29813664596273287,0.6200581395348834,0.4681384846964376
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100,66.95,5,9,0.39999999999999997,0.27212020033388984,0.12243878060969515,0.31070287539936103,0.3478260869565217,0.7578488372093024,0.4729051680883092
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28,55.55,5,5,0.6461187214611872,0.0,0.6796601699150425,0.2891373801916932,0.6211180124223602,0.2965116279069768,0.4365278474661316
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,12.54,1,2,0.4680365296803653,0.0,0.0,0.5686900958466454,0.0,0.48546511627906996,0.5469141996989462
295.7,0.0,95.6,171.5,8.9,955.1,859.2,28,39.94,3,5,0.4422374429223744,0.0,0.4777611194402799,0.39696485623003186,0.2763975155279503,0.4479651162790699,0.6653286502759659
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,3,23.52,2,2,0.33059360730593607,0.0,0.6251874062968515,0.17172523961661357,0.3726708074534161,0.8308139534883718,0.5190667335674861
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94,5,5,0.9657534246575341,0.0,0.0,0.5367412140575081,0.0,0.941860465116279,0.04766683391871562
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,12.73,1,3,0.33789954337899536,0.0,0.0,0.48083067092651754,0.0,0.8691860465116279,0.5669844455594582
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56,39.27,3,6,0.34109589041095895,0.0,0.5912043978010995,0.5678913738019169,0.18012422360248445,0.7052325581395347,0.40215755143000487
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76,5,4,1.0,0.0,0.0,0.40894568690095845,0.0,0.941860465116279,0.04766683391871562
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,28,24.85,2,5,0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7,36.84,3,3,0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.4440993788819875,0.3982558139534884,0.6297039638735573
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7,11.39,1,3,0.16210045662100453,0.3227601558152477,0.0,0.560702875399361,0.0,0.4238372093023255,0.6593075765178125
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56,28.63,2,6,0.14634703196347032,0.0,0.8160919540229886,0.4369009584664536,0.13975155279503104,0.7488372093023252,0.46688409433015554
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.92,2,5,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.49127906976744207,0.6422478675363774
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3,9.31,1,2,0.34703196347031967,0.0,0.0,0.6086261980830672,0.0,0.48546511627906996,0.674862017059709
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,14,22.72,2,4,0.20159817351598175,0.0,0.6256871564217892,0.32028753993610226,0.3074534161490683,0.8345930232558136,0.5233316608128449
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.54,1,5,0.09817351598173513,0.0,0.894552723638181,0.6405750798722045,0.24844720496894407,0.06686046511627897,0.6899147014550928
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3,23.14,2,2,0.39977168949771696,0.0,0.48675662168915546,0.3099041533546325,0.3664596273291925,0.5026162790697675,0.706472654290015
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.65,1,2,0.42694063926940634,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28,31.9,3,5,0.5415525114155251,0.0,0.0,0.5103833865814695,0.0,0.7796511627906977,0.40215755143000487
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.84,1,3,0.2237442922374429,0.0,0.0,0.464856230031949,0.0,0.941860465116279,0.6297039638735573
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.22,2,5,0.4424657534246575,0.0,0.0,0.5103833865814695,0.0,0.8441860465116284,0.4397892624184645
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,14,20.08,2,4,0.29223744292237447,0.0,0.5912043978010995,0.5886581469648562,0.14285714285714282,0.6639534883720932,0.4129453085800301
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7,46.8,4,3,0.7374429223744292,0.29577072899276574,0.0,0.23642172523961658,0.577639751552795,0.3924418604651163,0.5260913196186656
238.1,0.0,94.1,186.7,7.0,949.9,847.0,56,39.59,3,6,0.31073059360730587,0.0,0.4702648675662169,0.5183706070287539,0.21739130434782605,0.43284883720930223,0.6347215253386855
284.0,15.0,141.0,179.0,5.5,842.0,801.0,3,13.4,1,2,0.4155251141552511,0.04173622704507513,0.704647676161919,0.4568690095846646,0.17080745341614906,0.1191860465116279,0.5193176116407427
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3,15.05,1,2,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7151162790697674,0.5341194179628699
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.35,3,5,0.1141552511415525,0.4952698942682249,0.6946526736631684,0.3690095846645367,0.5590062111801242,0.4156976744186047,0.25338685398896144
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.31,3,5,0.13287671232876708,0.5230940456316083,0.7316341829085458,0.6501597444089455,0.35093167701863354,0.08052325581395348,0.29026593075765184
202.0,11.0,141.0,206.0,1.7,942.0,801.0,7,15.07,1,3,0.228310502283105,0.030606566499721762,0.704647676161919,0.6725239616613419,0.05279503105590062,0.4098837209302326,0.5193176116407427
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3,12.18,1,2,0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.23291925465838506,0.5726744186046511,0.7722027094831911
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41,2,5,0.1232876712328767,0.4952698942682249,0.9345327336331835,0.7923322683706071,0.21739130434782605,0.15406976744186052,0.05017561465127951
222.4,0.0,96.7,189.3,4.5,967.1,870.3,14,24.45,2,4,0.2748858447488584,0.0,0.4832583708145927,0.5391373801916934,0.13975155279503104,0.4828488372093025,0.6931761164074259
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.15,2,5,0.09543378995433793,0.37924318308291605,0.5307346326836582,0.4496805111821085,0.23291925465838506,0.4084302325581395,0.4523331660812844
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,100,48.15,4,9,0.15273972602739727,0.11741791875347804,0.6211894052973513,0.2915335463258788,0.3354037267080745,0.8133720930232555,0.5072754641244357
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90,47.03,4,7,0.37442922374429216,0.31719532554257096,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56,33.96,3,6,0.2116438356164383,0.0,0.5022488755622189,0.34984025559105425,0.23291925465838506,0.5970930232558138,0.7824887104867033
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.61,3,5,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7412790697674421,0.5393878575012543
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7,32.82,3,3,0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.57,1,5,0.11187214611872148,0.0,0.9195402298850576,0.3610223642172523,0.3726708074534161,0.5523255813953489,0.44656297039638737
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3,16.28,1,2,0.6255707762557077,0.0,0.0,0.7412140575079871,0.0,0.5886627906976742,0.42247867536377326
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28,38.5,3,5,0.2511415525114155,0.0,0.623688155922039,0.2971246006389776,0.24223602484472045,0.8267441860465121,0.5155544405418968
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3,9.87,1,2,0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.4941860465116279,0.6437531359759159
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180,34.49,3,11,0.4680365296803653,0.0,0.0,0.5686900958466454,0.0,0.48546511627906996,0.5469141996989462
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.92,3,5,0.1461187214611872,0.7225932109070674,0.0,0.4904153354632588,0.39440993788819867,0.1680232558139534,0.5840441545408932
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7,11.48,1,3,0.3436073059360731,0.0,0.0,0.5103833865814695,0.0,0.9029069767441857,0.47742097340692413
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28,68.3,5,5,0.8515981735159817,0.330550918196995,0.0,0.4736421725239617,0.2763975155279503,0.14854651162790722,0.47039638735574507
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,28,24.54,2,5,0.291552511415525,0.0,0.5907046476761619,0.5862619808306708,0.18944099378881984,0.660174418604651,0.4104365278474662
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7,9.62,1,3,0.12968036529680366,0.662771285475793,0.0,0.5103833865814695,0.0,0.6965116279069767,0.35198193677872536
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.44,3,5,0.08652968036529679,0.36894824707846413,0.5162418790604698,0.6269968051118211,0.22981366459627328,0.3343023255813953,0.3998996487706974
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.99,1,2,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7151162790697674,0.5318615153035624
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.69,1,2,0.12557077625570773,0.6566499721758488,0.0,0.560702875399361,0.0,0.3906976744186048,0.46964375313597606
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.35,1,3,0.04703196347031963,0.5116861435726211,0.0,0.6525559105431309,0.0,0.4569767441860466,0.5170597089814353
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,14,26.05,2,4,0.2668949771689498,0.0,0.6201899050474763,0.2931309904153354,0.35093167701863354,0.8072674418604655,0.5040140491721024
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.23,3,7,0.5228310502283104,0.0,0.0,0.560702875399361,0.0,0.5145348837209305,0.5795283492222778
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.18,2,5,0.4406392694063927,0.0,0.0,0.5047923322683707,0.0,0.7790697674418605,0.4390366281986955
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56,53.77,5,6,0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,39.06,3,5,0.621689497716895,0.0,0.0,0.5463258785942491,0.20807453416149066,0.6168604651162792,0.342197691921726
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.8,4,5,0.42305936073059364,0.3352810239287702,0.4692653673163419,0.5255591054313098,0.28571428571428564,0.300581395348837,0.2556447566482689
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.64,4,5,0.447716894977169,0.0,0.5347326336831585,0.5159744408945688,0.18944099378881984,0.2267441860465116,0.5549422980431513
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365,53.69,5,14,0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28,34.29,3,5,0.5662100456621004,0.0,0.0,0.5127795527156549,0.0,0.7238372093023258,0.4415454089312594
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,33.42,3,5,0.4602739726027398,0.38925987757373404,0.0,0.7324281150159744,0.19254658385093165,0.27470930232558155,0.32237832413447065
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.34,2,5,0.5662100456621004,0.0,0.0,0.6485623003194889,0.0,0.5029069767441863,0.45408931259407925
168.9,42.2,124.3,158.3,10.8,1080.8,796.2,3,7.4,1,2,0.15273972602739727,0.11741791875347804,0.6211894052973513,0.2915335463258788,0.3354037267080745,0.8133720930232555,0.5072754641244357
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.16,2,3,0.5410958904109588,0.0,0.0,0.5047923322683707,0.0,0.7790697674418605,0.40140491721023586
252.3,0.0,98.8,146.3,14.2,987.8,889.0,3,21.78,2,2,0.34315068493150686,0.0,0.49375312343828087,0.19568690095846653,0.4409937888198757,0.5430232558139534,0.7400903161063723
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365,43.7,4,14,0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04,5,11,0.9086757990867578,0.0,0.0,0.6246006389776357,0.0,0.941860465116279,0.04766683391871562
249.1,0.0,98.8,158.1,12.8,987.8,889.0,28,30.85,3,5,0.33584474885844745,0.0,0.49375312343828087,0.28993610223642174,0.39751552795031053,0.5430232558139534,0.7400903161063723
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,56,53.46,5,6,0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.49,2,5,0.6378995433789953,0.0,0.0,0.5103833865814695,0.0,0.8825581395348836,0.47742097340692413
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.09,4,5,0.9086757990867578,0.0,0.0,0.6246006389776357,0.0,0.941860465116279,0.04766683391871562
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28,33.0,3,5,0.2511415525114155,0.3931552587646078,0.0,0.6525559105431309,0.0,0.5011627906976743,0.39136979427997987
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.22,1,3,0.3493150684931507,0.0,0.0,0.560702875399361,0.0,0.25813953488372077,0.8805820371299549
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,13.09,1,3,0.2712328767123288,0.4095715080690039,0.0,0.5103833865814695,0.0,0.7383720930232558,0.3770697441043651
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28,39.32,3,5,0.2054794520547945,0.8013355592654425,0.0,0.560702875399361,0.0,0.37441860465116283,0.30632212744606124
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,100,50.08,5,9,0.25502283105022827,0.0,0.873063468265867,0.2635782747603834,0.31677018633540366,0.7340116279069768,0.4576016056196688
190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3,9.45,1,2,0.20159817351598175,0.0,0.6256871564217892,0.32028753993610226,0.3074534161490683,0.8345930232558136,0.5233316608128449
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28,79.99,5,5,1.0,0.0,0.0,0.3210862619808308,0.07763975155279502,0.6947674418604652,0.2057200200702458
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.3,5,8,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,28,52.2,5,5,0.2577625570776256,0.1496939343350028,0.6091954022988506,0.26996805111821076,0.29813664596273287,0.6200581395348834,0.4681384846964376
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.6,1,3,0.42694063926940634,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28,20.59,2,5,0.014383561643835613,0.45186421814134675,0.0,0.6525559105431309,0.0,0.3988372093023256,0.6397390868038133
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28,37.81,3,5,0.2481735159817351,0.8795214245965499,0.0,0.5103833865814695,0.0,0.5116279069767442,0.23908680381334668
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.3,5,5,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
